image,disease,plant_type,dataset_type
Pest/IMG_8084.JPG,Pest,Potato,valid
Phytopthora/IMG_0261 - Copy (1).JPG,Phytopthora,Potato,valid
Phytopthora/20230802_125533.jpg,Phytopthora,Potato,valid
Bacteria/IMG_0366.JPG,Bacteria,Potato,valid
Virus/IMG_0625.JPG,Virus,Potato,valid
Pest/IMG_20230816_122236~2.jpg,Pest,Potato,valid
Virus/20230712_133220.jpg,Virus,Potato,valid
Bacteria/20230816_135621.jpg,Bacteria,Potato,valid
Bacteria/20230816_135046.jpg,Bacteria,Potato,valid
Virus/IMG_8209.JPG,Virus,Potato,valid
Phytopthora/IMG_0252 - Copy.JPG,Phytopthora,Potato,valid
Nematode/20230712_122808.jpg,Nematode,Potato,valid
Virus/IMG_1104.JPG,Virus,Potato,valid
Bacteria/20230816_134143.jpg,Bacteria,Potato,valid
Pest/20230802_120228868.jpg,Pest,Potato,valid
Virus/20230815_150510.jpg,Virus,Potato,valid
Virus/20230816_122549.jpg,Virus,Potato,valid
Virus/20230815_121336.jpg,Virus,Potato,valid
Pest/IMG_9530.JPG,Pest,Potato,valid
Pest/IMG_4741.JPG,Pest,Potato,valid
Pest/IMG_8086.JPG,Pest,Potato,valid
Fungi/IMG_9386.JPG,Fungi,Potato,valid
Pest/20230712_114223.jpg,Pest,Potato,valid
Pest/IMG_9558.JPG,Pest,Potato,valid
Bacteria/20230816_142655.jpg,Bacteria,Potato,valid
Fungi/IMG_0265 (1).JPG,Fungi,Potato,valid
Fungi/20230815_112844.jpg,Fungi,Potato,valid
Bacteria/20230816_140117.jpg,Bacteria,Potato,valid
Fungi/20230712_132136.jpg,Fungi,Potato,valid
Fungi/IMG_9391.JPG,Fungi,Potato,valid
Pest/20230802_120320622.jpg,Pest,Potato,valid
Bacteria/20230815_113923.jpg,Bacteria,Potato,valid
Fungi/20230712_115043.jpg,Fungi,Potato,valid
Virus/20230816_114019.jpg,Virus,Potato,valid
Fungi/IMG_9460.JPG,Fungi,Potato,valid
Pest/20230802_124023.jpg,Pest,Potato,valid
Phytopthora/IMG_9560.JPG,Phytopthora,Potato,valid
Phytopthora/IMG_0356.JPG,Phytopthora,Potato,valid
Fungi/20230802_111604999.jpg,Fungi,Potato,valid
Virus/IMG_0444.JPG,Virus,Potato,valid
Pest/20230712_115559.jpg,Pest,Potato,valid
Bacteria/IMG_20230816_140258.jpg,Bacteria,Potato,valid
Pest/20230922_163617.jpg,Pest,Potato,valid
Fungi/20230712_153956.jpg,Fungi,Potato,valid
Fungi/IMG_0795.JPG,Fungi,Potato,valid
Bacteria/20230815_111602.jpg,Bacteria,Potato,valid
Bacteria/20230816_134736.jpg,Bacteria,Potato,valid
Fungi/IMG_9393.JPG,Fungi,Potato,valid
Fungi/20230802_113046.jpg,Fungi,Potato,valid
Bacteria/20230816_142343.jpg,Bacteria,Potato,valid
Healthy/20230712_124025.jpg,Healthy,Potato,valid
Healthy/20230815_120135.jpg,Healthy,Potato,valid
Pest/IMG_0398.JPG,Pest,Potato,valid
Pest/20230922_163742.jpg,Pest,Potato,valid
Virus/IMG_0270.JPG,Virus,Potato,valid
Virus/20230815_114247.jpg,Virus,Potato,valid
Pest/20230802_124616.jpg,Pest,Potato,valid
Fungi/IMG_20230816_081407.jpg,Fungi,Potato,valid
Pest/IMG_20230816_140828.jpg,Pest,Potato,valid
Fungi/IMG_9380.JPG,Fungi,Potato,valid
Bacteria/20230816_121054.jpg,Bacteria,Potato,valid
Virus/IMG_1072.JPG,Virus,Potato,valid
Healthy/20230922_155829.jpg,Healthy,Potato,valid
Virus/IMG_0212.JPG,Virus,Potato,valid
Fungi/20230712_154837.jpg,Fungi,Potato,valid
Bacteria/20230815_111914.jpg,Bacteria,Potato,valid
Fungi/20230802_111842612.jpg,Fungi,Potato,valid
Phytopthora/IMG_0292 - Copy.JPG,Phytopthora,Potato,valid
Fungi/IMG_20230815_153702.jpg,Fungi,Potato,valid
Fungi/20230712_154301.jpg,Fungi,Potato,valid
Phytopthora/IMG_9509.JPG,Phytopthora,Potato,valid
Virus/20230815_150657.jpg,Virus,Potato,valid
Bacteria/IMG_1129.JPG,Bacteria,Potato,valid
Healthy/20230712_143950.jpg,Healthy,Potato,valid
Pest/20230802_124926.jpg,Pest,Potato,valid
Bacteria/IMG_1200.JPG,Bacteria,Potato,valid
Healthy/20230815_115726.jpg,Healthy,Potato,valid
Virus/IMG_8342.JPG,Virus,Potato,valid
Bacteria/IMG_1158.JPG,Bacteria,Potato,valid
Virus/20230816_113207.jpg,Virus,Potato,valid
Bacteria/20230816_141014.jpg,Bacteria,Potato,valid
Bacteria/20230816_134805.jpg,Bacteria,Potato,valid
Pest/IMG_0324.JPG,Pest,Potato,valid
Virus/IMG_0218.JPG,Virus,Potato,valid
Pest/20230712_155749.jpg,Pest,Potato,valid
Fungi/1692336758769.jpg,Fungi,Potato,valid
Pest/IMG_20230816_134445.jpg,Pest,Potato,valid
Fungi/IMG_20230816_090628 (1).jpg,Fungi,Potato,valid
Fungi/20230802_110129620.jpg,Fungi,Potato,valid
Virus/20230815_150557.jpg,Virus,Potato,valid
Pest/20230712_124120.jpg,Pest,Potato,valid
Virus/IMG_0812.JPG,Virus,Potato,valid
Phytopthora/IMG_0246.JPG,Phytopthora,Potato,valid
Phytopthora/IMG_9464 (1).JPG,Phytopthora,Potato,valid
Bacteria/IMG_1159.JPG,Bacteria,Potato,valid
Fungi/20230802_111439410.jpg,Fungi,Potato,valid
Bacteria/IMG_0919.JPG,Bacteria,Potato,valid
Fungi/20230802_111836.jpg,Fungi,Potato,valid
Pest/20230802_120239780.jpg,Pest,Potato,valid
Fungi/IMG_20230816_121536~2.jpg,Fungi,Potato,valid
Virus/IMG_8258.JPG,Virus,Potato,valid
Pest/20230802_120056918.jpg,Pest,Potato,valid
Phytopthora/20230802_124755.jpg,Phytopthora,Potato,valid
Nematode/IMG_20230815_114824~2.jpg,Nematode,Potato,valid
Virus/20230815_145647.jpg,Virus,Potato,valid
Pest/1692333632280.jpg,Pest,Potato,test
Healthy/20230815_121201.jpg,Healthy,Potato,test
Phytopthora/20230802_123957.jpg,Phytopthora,Potato,test
Virus/20230816_123442.jpg,Virus,Potato,test
Pest/IMG_9387.JPG,Pest,Potato,test
Phytopthora/20230802_123623700.jpg,Phytopthora,Potato,test
Pest/IMG_0811.JPG,Pest,Potato,test
Fungi/IMG_4785.JPG,Fungi,Potato,test
Bacteria/IMG_1026.JPG,Bacteria,Potato,test
Fungi/IMG_0261.JPG,Fungi,Potato,test
Healthy/20230712_131524.jpg,Healthy,Potato,test
Fungi/IMG_20230815_123012~2.jpg,Fungi,Potato,test
Pest/IMG_0186.JPG,Pest,Potato,test
Bacteria/IMG_0353.JPG,Bacteria,Potato,test
Virus/20230816_114405.jpg,Virus,Potato,test
Bacteria/IMG_20230815_122824.jpg,Bacteria,Potato,test
Pest/20230802_123654369.jpg,Pest,Potato,test
Fungi/IMG_0270.JPG,Fungi,Potato,test
Bacteria/20230816_140049.jpg,Bacteria,Potato,test
Fungi/20230802_112904185.jpg,Fungi,Potato,test
Bacteria/IMG_20230816_141750.jpg,Bacteria,Potato,test
Phytopthora/20230802_124021.jpg,Phytopthora,Potato,test
Pest/20230802_120341080.jpg,Pest,Potato,test
Phytopthora/IMG_9439.JPG,Phytopthora,Potato,test
Fungi/20230802_111602067.jpg,Fungi,Potato,test
Bacteria/20230816_135539.jpg,Bacteria,Potato,test
Pest/1692335403953.jpg,Pest,Potato,test
Virus/1692336758660.jpg,Virus,Potato,test
Bacteria/20230816_142053.jpg,Bacteria,Potato,test
Virus/IMG_0808.JPG,Virus,Potato,test
Virus/20230816_114016.jpg,Virus,Potato,test
Phytopthora/20230802_125709.jpg,Phytopthora,Potato,test
Bacteria/20230816_135615.jpg,Bacteria,Potato,test
Bacteria/20230816_140922.jpg,Bacteria,Potato,test
Nematode/20230712_154702.jpg,Nematode,Potato,test
Fungi/20230802_110505.jpg,Fungi,Potato,test
Bacteria/20230816_141244.jpg,Bacteria,Potato,test
Virus/IMG_0654.JPG,Virus,Potato,test
Fungi/1692334247043.jpg,Fungi,Potato,test
Virus/IMG_1230.JPG,Virus,Potato,test
Virus/20230815_120551.jpg,Virus,Potato,test
Fungi/IMG_0613.JPG,Fungi,Potato,test
Pest/IMG_0197.JPG,Pest,Potato,test
Fungi/IMG_0280 (1).JPG,Fungi,Potato,test
Phytopthora/20230802_123816600.jpg,Phytopthora,Potato,test
Virus/20230816_114355.jpg,Virus,Potato,test
Bacteria/20230815_113849.jpg,Bacteria,Potato,test
Phytopthora/20230802_125005.jpg,Phytopthora,Potato,test
Fungi/20230712_123052.jpg,Fungi,Potato,test
Pest/IMG_20230816_135123.jpg,Pest,Potato,test
Phytopthora/20230802_123821829.jpg,Phytopthora,Potato,test
Fungi/IMG_20230816_114425.jpg,Fungi,Potato,test
Pest/IMG_0231.JPG,Pest,Potato,test
Healthy/20230802_121046.jpg,Healthy,Potato,test
Bacteria/20230815_113920.jpg,Bacteria,Potato,test
Healthy/20230922_154212.jpg,Healthy,Potato,test
Phytopthora/IMG_4707.JPG,Phytopthora,Potato,test
Pest/1692332762374.jpg,Pest,Potato,test
Pest/20230802_110153223.jpg,Pest,Potato,test
Healthy/20230712_123935.jpg,Healthy,Potato,test
Phytopthora/IMG_0244.JPG,Phytopthora,Potato,test
Bacteria/20230816_140318.jpg,Bacteria,Potato,test
Virus/20230802_120054.jpg,Virus,Potato,test
Healthy/20230816_115751.jpg,Healthy,Potato,test
Bacteria/20230815_113821.jpg,Bacteria,Potato,test
Healthy/IMG_9417.JPG,Healthy,Potato,test
Virus/IMG_0468.JPG,Virus,Potato,test
Pest/IMG_0220.JPG,Pest,Potato,test
Virus/IMG_0624.JPG,Virus,Potato,test
Fungi/IMG_9404.JPG,Fungi,Potato,test
Pest/IMG_8160.JPG,Pest,Potato,test
Bacteria/20230816_140920.jpg,Bacteria,Potato,test
Virus/IMG_1085.JPG,Virus,Potato,test
Pest/20230712_153547.jpg,Pest,Potato,test
Fungi/1692335403828.jpg,Fungi,Potato,test
Bacteria/20230816_142045.jpg,Bacteria,Potato,test
Bacteria/20230816_142735.jpg,Bacteria,Potato,test
Fungi/20230802_112343452.jpg,Fungi,Potato,test
Bacteria/20230815_111854.jpg,Bacteria,Potato,test
Fungi/20230802_110038.jpg,Fungi,Potato,test
Phytopthora/IMG_20230816_080837.jpg,Phytopthora,Potato,test
Phytopthora/IMG_9518 (1).JPG,Phytopthora,Potato,test
Healthy/20230712_130800.jpg,Healthy,Potato,test
Virus/20230815_152953.jpg,Virus,Potato,test
Pest/20230802_115420646.jpg,Pest,Potato,test
Virus/IMG_4809.JPG,Virus,Potato,test
Fungi/20230802_113124667.jpg,Fungi,Potato,test
Pest/IMG_0939.JPG,Pest,Potato,test
Phytopthora/IMG_9565.JPG,Phytopthora,Potato,test
Fungi/IMG_9400.JPG,Fungi,Potato,test
Virus/20230816_145811.jpg,Virus,Potato,test
Phytopthora/20230802_124456.jpg,Phytopthora,Potato,test
Virus/IMG_0865.JPG,Virus,Potato,test
Virus/IMG_0619.JPG,Virus,Potato,test
Healthy/20230815_115544.jpg,Healthy,Potato,test
Healthy/IMG_4773.JPG,Healthy,Potato,test
Virus/20230816_113607.jpg,Virus,Potato,test
Healthy/20230802_115924153.jpg,Healthy,Potato,test
Virus/20230816_114318.jpg,Virus,Potato,test
Pest/IMG_4747.JPG,Pest,Potato,test
Pest/IMG_0322.JPG,Pest,Potato,test
Pest/IMG_0235.JPG,Pest,Potato,test
Pest/IMG_20230816_134527.jpg,Pest,Potato,test
Healthy/20230712_133008.jpg,Healthy,Potato,test
Pest/20230922_163534.jpg,Pest,Potato,test
Fungi/20230802_104832057.jpg,Fungi,Potato,test
Bacteria/20230816_142443.jpg,Bacteria,Potato,test
Fungi/IMG_8282.JPG,Fungi,Potato,test
Pest/IMG_8141.JPG,Pest,Potato,test
Phytopthora/20230802_124453444.jpg,Phytopthora,Potato,test
Phytopthora/IMG_0369.JPG,Phytopthora,Potato,test
Pest/20230712_123358.jpg,Pest,Potato,test
Fungi/IMG_8102.JPG,Fungi,Potato,test
Pest/IMG_0286.JPG,Pest,Potato,test
Fungi/1692334247650.jpg,Fungi,Potato,test
Fungi/IMG_0267.JPG,Fungi,Potato,test
Virus/20230922_155900.jpg,Virus,Potato,test
Phytopthora/20230802_125119145.jpg,Phytopthora,Potato,test
Fungi/IMG_9466.JPG,Fungi,Potato,test
Pest/20230816_142938.jpg,Pest,Potato,test
Bacteria/20230816_140628.jpg,Bacteria,Potato,test
Healthy/20230802_105306832.jpg,Healthy,Potato,test
Virus/20230815_150540.jpg,Virus,Potato,test
Healthy/20230712_121759.jpg,Healthy,Potato,test
Fungi/1692333632169.jpg,Fungi,Potato,test
Virus/20230816_121317.jpg,Virus,Potato,test
Bacteria/IMG_1156.JPG,Bacteria,Potato,test
Bacteria/IMG_20230816_140239.jpg,Bacteria,Potato,test
Fungi/1692338650713.jpg,Fungi,Potato,test
Virus/IMG_0242.JPG,Virus,Potato,test
Pest/IMG_4711.JPG,Pest,Potato,test
Virus/20230815_112631.jpg,Virus,Potato,test
Nematode/20230712_153742.jpg,Nematode,Potato,test
Bacteria/20230816_141232.jpg,Bacteria,Potato,test
Fungi/IMG_8245.JPG,Fungi,Potato,test
Bacteria/20230816_140054.jpg,Bacteria,Potato,test
Pest/20230802_115914794.jpg,Pest,Potato,test
Bacteria/20230815_114717.jpg,Bacteria,Potato,test
Fungi/IMG_4664.JPG,Fungi,Potato,test
Pest/IMG_0211.JPG,Pest,Potato,test
Pest/20230802_123516.jpg,Pest,Potato,test
Bacteria/IMG_1029.JPG,Bacteria,Potato,test
Virus/IMG_9522.JPG,Virus,Potato,test
Bacteria/20230816_140002.jpg,Bacteria,Potato,test
Fungi/IMG_0265.JPG,Fungi,Potato,test
Virus/20230816_113942.jpg,Virus,Potato,test
Phytopthora/IMG_0244 (1).JPG,Phytopthora,Potato,test
Bacteria/IMG_1133.JPG,Bacteria,Potato,test
Pest/IMG_0221.JPG,Pest,Potato,test
Fungi/20230802_111302559.jpg,Fungi,Potato,test
Pest/IMG_20230816_134543.jpg,Pest,Potato,test
Bacteria/1692332350457.jpg,Bacteria,Potato,test
Phytopthora/IMG_0395.JPG,Phytopthora,Potato,test
Bacteria/20230816_120913.jpg,Bacteria,Potato,test
Fungi/20230712_153943.jpg,Fungi,Potato,test
Bacteria/20230816_140706.jpg,Bacteria,Potato,test
Fungi/IMG_8135.JPG,Fungi,Potato,test
Bacteria/20230816_140942.jpg,Bacteria,Potato,test
Fungi/1692334247523.jpg,Fungi,Potato,test
Fungi/IMG_0272.JPG,Fungi,Potato,test
Fungi/IMG_20230816_122932~2.jpg,Fungi,Potato,test
Virus/IMG_9545.JPG,Virus,Potato,test
Healthy/20230712_130746.jpg,Healthy,Potato,test
Virus/20230815_121340.jpg,Virus,Potato,test
Pest/IMG_8170.JPG,Pest,Potato,test
Virus/20230815_152846.jpg,Virus,Potato,test
Phytopthora/20230802_123643.jpg,Phytopthora,Potato,test
Virus/IMG_0306.JPG,Virus,Potato,test
Nematode/IMG_8142.JPG,Nematode,Potato,test
Nematode/20230815_122915.jpg,Nematode,Potato,test
Healthy/IMG_20230815_122148~2.jpg,Healthy,Potato,test
Fungi/1692336759091.jpg,Fungi,Potato,test
Fungi/IMG_20230815_151853.jpg,Fungi,Potato,test
Bacteria/20230816_141632.jpg,Bacteria,Potato,test
Fungi/IMG_20230816_121356.jpg,Fungi,Potato,test
Fungi/IMG_8197.JPG,Fungi,Potato,test
Pest/IMG_8326.JPG,Pest,Potato,test
Fungi/IMG_20230816_080308_1.jpg,Fungi,Potato,test
Fungi/1692335403639.jpg,Fungi,Potato,test
Virus/20230802_120719.jpg,Virus,Potato,test
Fungi/IMG_20230815_153304~2.jpg,Fungi,Potato,test
Virus/IMG_0644.JPG,Virus,Potato,test
Bacteria/20230816_135513.jpg,Bacteria,Potato,test
Phytopthora/20230802_123555.jpg,Phytopthora,Potato,test
Fungi/20230802_110015.jpg,Fungi,Potato,test
Fungi/1692334247176.jpg,Fungi,Potato,test
Nematode/20230816_121614.jpg,Nematode,Potato,test
Virus/IMG_20230816_075908.jpg,Virus,Potato,test
Fungi/20230802_110518.jpg,Fungi,Potato,test
Healthy/20230815_121155.jpg,Healthy,Potato,test
Healthy/20230922_154158.jpg,Healthy,Potato,test
Phytopthora/20230802_124002473.jpg,Phytopthora,Potato,test
Phytopthora/IMG_0330.JPG,Phytopthora,Potato,test
Phytopthora/IMG_0837.JPG,Phytopthora,Potato,test
Pest/IMG_1066.JPG,Pest,Potato,test
Fungi/IMG_20230816_080501.jpg,Fungi,Potato,test
Bacteria/IMG_1175.JPG,Bacteria,Potato,test
Virus/IMG_0615.JPG,Virus,Potato,test
Bacteria/20230816_142303.jpg,Bacteria,Potato,test
Bacteria/IMG_1215.JPG,Bacteria,Potato,test
Fungi/IMG_0814.JPG,Fungi,Potato,test
Phytopthora/20230802_124744990.jpg,Phytopthora,Potato,test
Bacteria/IMG_1112.JPG,Bacteria,Potato,test
Virus/IMG_0513.JPG,Virus,Potato,test
Nematode/20230802_105225.jpg,Nematode,Potato,test
Bacteria/IMG_1163.JPG,Bacteria,Potato,test
Fungi/20230802_105858781.jpg,Fungi,Potato,test
Fungi/IMG_8159.JPG,Fungi,Potato,test
Fungi/IMG_20230815_153607.jpg,Fungi,Potato,test
Fungi/20230802_110907.jpg,Fungi,Potato,test
Pest/20230802_125300.jpg,Pest,Potato,test
Pest/IMG_20230816_141119.jpg,Pest,Potato,test
Fungi/20230802_105929.jpg,Fungi,Potato,test
Virus/IMG_0274.JPG,Virus,Potato,test
Fungi/20230712_115130.jpg,Fungi,Potato,test
Phytopthora/20230802_125027862.jpg,Phytopthora,Potato,test
Bacteria/20230816_134133.jpg,Bacteria,Potato,test
Pest/20230802_115351.jpg,Pest,Potato,test
Fungi/IMG_0262 - Copy.JPG,Fungi,Potato,test
Nematode/20230815_122900.jpg,Nematode,Potato,test
Virus/20230816_113022.jpg,Virus,Potato,test
Healthy/20230815_115654.jpg,Healthy,Potato,test
Bacteria/IMG_1194.JPG,Bacteria,Potato,test
Healthy/20230816_121606.jpg,Healthy,Potato,test
Bacteria/20230816_134147.jpg,Bacteria,Potato,test
Phytopthora/IMG_0387.JPG,Phytopthora,Potato,test
Virus/IMG_20230815_151108.jpg,Virus,Potato,test
Virus/IMG_0393.JPG,Virus,Potato,test
Phytopthora/IMG_9510.JPG,Phytopthora,Potato,test
Phytopthora/IMG_9536.JPG,Phytopthora,Potato,test
Pest/IMG_20230816_142933.jpg,Pest,Potato,test
Pest/IMG_20230816_142007.jpg,Pest,Potato,test
Pest/20230802_110220113.jpg,Pest,Potato,test
Fungi/IMG_9436.JPG,Fungi,Potato,test
Pest/IMG_4801.JPG,Pest,Potato,test
Bacteria/IMG_1151.JPG,Bacteria,Potato,test
Bacteria/IMG_0915.JPG,Bacteria,Potato,test
Bacteria/20230816_135522.jpg,Bacteria,Potato,test
Pest/IMG_8348.JPG,Pest,Potato,test
Nematode/20230802_105230.jpg,Nematode,Potato,test
Fungi/1692335403522.jpg,Fungi,Potato,test
Virus/IMG_0967.JPG,Virus,Potato,test
Virus/20230712_132641.jpg,Virus,Potato,test
Fungi/IMG_0709.JPG,Fungi,Potato,test
Fungi/IMG_20230815_114008~2.jpg,Fungi,Potato,test
Fungi/20230712_122215.jpg,Fungi,Potato,test
Fungi/1692335403434.jpg,Fungi,Potato,test
Pest/IMG_0320.JPG,Pest,Potato,test
Fungi/IMG_20230815_121940.jpg,Fungi,Potato,test
Pest/IMG_4768.JPG,Pest,Potato,test
Bacteria/IMG_0358.JPG,Bacteria,Potato,test
Pest/20230802_115658.jpg,Pest,Potato,test
Bacteria/IMG_0913.JPG,Bacteria,Potato,test
Fungi/IMG_9416.JPG,Fungi,Potato,test
Bacteria/20230816_140921.jpg,Bacteria,Potato,test
Pest/20230802_130338.jpg,Pest,Potato,test
Pest/1692336759166.jpg,Pest,Potato,test
Fungi/20230802_113006.jpg,Fungi,Potato,test
Fungi/1692334247234.jpg,Fungi,Potato,test
Fungi/20230802_112332586.jpg,Fungi,Potato,test
Pest/1692334247101.jpg,Pest,Potato,test
Nematode/IMG_8333.JPG,Nematode,Potato,test
Virus/20230815_153826.jpg,Virus,Potato,test
Pest/1692335403841.jpg,Pest,Potato,test
Bacteria/IMG_0367.JPG,Bacteria,Potato,test
Fungi/20230816_122510.jpg,Fungi,Potato,test
Fungi/20230802_110138011.jpg,Fungi,Potato,test
Healthy/20230922_154128.jpg,Healthy,Potato,test
Virus/IMG_0637.JPG,Virus,Potato,test
Fungi/20230816_120944.jpg,Fungi,Potato,test
Virus/IMG_0489.JPG,Virus,Potato,test
Virus/20230815_112658.jpg,Virus,Potato,test
Bacteria/20230816_142405.jpg,Bacteria,Potato,test
Fungi/1692334247452.jpg,Fungi,Potato,test
Virus/20230815_112600.jpg,Virus,Potato,test
Virus/20230815_150626.jpg,Virus,Potato,test
Bacteria/IMG_1207.JPG,Bacteria,Potato,test
Fungi/IMG_9450.JPG,Fungi,Potato,test
Pest/20230922_163749.jpg,Pest,Potato,test
Phytopthora/20230802_123415.jpg,Phytopthora,Potato,test
Virus/IMG_0722.JPG,Virus,Potato,test
Bacteria/20230816_140813.jpg,Bacteria,Potato,test
Pest/IMG_20230816_135217.jpg,Pest,Potato,test
Virus/IMG_0996.JPG,Virus,Potato,test
Pest/IMG_20230816_135708~2.jpg,Pest,Potato,test
Fungi/20230712_123147.jpg,Fungi,Potato,test
Virus/20230815_120345.jpg,Virus,Potato,test
Virus/20230816_122543.jpg,Virus,Potato,test
Fungi/IMG_0203.JPG,Fungi,Potato,test
Fungi/IMG_20230816_121103.jpg,Fungi,Potato,test
Pest/IMG_20230816_142948.jpg,Pest,Potato,test
Virus/IMG_0462.JPG,Virus,Potato,test
Bacteria/20230816_141038.jpg,Bacteria,Potato,test
Virus/20230712_133356.jpg,Virus,Potato,test
Fungi/IMG_20230816_121600.jpg,Fungi,Potato,test
Virus/20230816_113018.jpg,Virus,Potato,test
Phytopthora/IMG_4763.JPG,Phytopthora,Potato,test
Fungi/IMG_0134.JPG,Fungi,Potato,test
Phytopthora/IMG_0377.JPG,Phytopthora,Potato,test
Virus/IMG_0340.JPG,Virus,Potato,test
Fungi/IMG_0263 - Copy.JPG,Fungi,Potato,test
Phytopthora/20230816_083249.jpg,Phytopthora,Potato,test
Fungi/20230802_111824.jpg,Fungi,Potato,test
Phytopthora/IMG_9531.JPG,Phytopthora,Potato,test
Pest/20230712_145440.jpg,Pest,Potato,test
Bacteria/IMG_0917.JPG,Bacteria,Potato,test
Fungi/1692338650322.jpg,Fungi,Potato,test
Bacteria/20230816_134245.jpg,Bacteria,Potato,test
Virus/IMG_0821.JPG,Virus,Potato,test
Virus/20230815_115800.jpg,Virus,Potato,test
Virus/IMG_20230815_152740.jpg,Virus,Potato,test
Bacteria/IMG_1193.JPG,Bacteria,Potato,test
Pest/20230712_124651.jpg,Pest,Potato,test
Bacteria/IMG_0906.JPG,Bacteria,Potato,test
Pest/20230802_120525928.jpg,Pest,Potato,test
Pest/IMG_8177.JPG,Pest,Potato,test
Pest/1692339473834.jpg,Pest,Potato,test
Healthy/20230712_130852.jpg,Healthy,Potato,test
Pest/20230712_122233.jpg,Pest,Potato,test
Phytopthora/IMG_0403.JPG,Phytopthora,Potato,test
Fungi/20230802_105327.jpg,Fungi,Potato,test
Pest/20230922_163445.jpg,Pest,Potato,test
Pest/20230712_132929.jpg,Pest,Potato,test
Bacteria/20230815_114039.jpg,Bacteria,Potato,test
Fungi/IMG_4729.JPG,Fungi,Potato,test
Bacteria/IMG_1162.JPG,Bacteria,Potato,test
Virus/20230815_151137.jpg,Virus,Potato,test
Pest/IMG_20230815_122949~2.jpg,Pest,Potato,test
Bacteria/20230815_114705.jpg,Bacteria,Potato,test
Virus/20230815_153220.jpg,Virus,Potato,test
Phytopthora/20230802_123953.jpg,Phytopthora,Potato,test
Healthy/20230922_154132.jpg,Healthy,Potato,test
Phytopthora/IMG_0329 - Copy.JPG,Phytopthora,Potato,test
Bacteria/1692333631989.jpg,Bacteria,Potato,test
Bacteria/20230816_142742.jpg,Bacteria,Potato,test
Phytopthora/IMG_0365.JPG,Phytopthora,Potato,test
Pest/20230712_150155.jpg,Pest,Potato,test
Pest/20230802_115949654.jpg,Pest,Potato,test
Virus/20230815_145058.jpg,Virus,Potato,test
Bacteria/IMG_1220.JPG,Bacteria,Potato,test
Phytopthora/IMG_9566 (1).JPG,Phytopthora,Potato,test
Fungi/1692334247801.jpg,Fungi,Potato,test
Fungi/20230802_104926298.jpg,Fungi,Potato,test
Virus/20230802_125836.jpg,Virus,Potato,test
Bacteria/IMG_20230816_140753.jpg,Bacteria,Potato,test
Fungi/IMG_20230815_112858~2.jpg,Fungi,Potato,test
Fungi/IMG_0751.JPG,Fungi,Potato,test
Virus/20230815_144912.jpg,Virus,Potato,test
Fungi/20230712_155710.jpg,Fungi,Potato,test
Pest/1692336758584.jpg,Pest,Potato,test
Fungi/IMG_0283.JPG,Fungi,Potato,test
Fungi/20230712_123544.jpg,Fungi,Potato,test
Bacteria/IMG_1177.JPG,Bacteria,Potato,test
Fungi/1692336758470.jpg,Fungi,Potato,test
Bacteria/20230816_141459.jpg,Bacteria,Potato,test
Phytopthora/20230802_125012171.jpg,Phytopthora,Potato,test
Virus/20230815_120547.jpg,Virus,Potato,test
Pest/IMG_20230816_122835.jpg,Pest,Potato,test
Phytopthora/20230802_124958342.jpg,Phytopthora,Potato,test
Pest/IMG_20230816_141504.jpg,Pest,Potato,test
Fungi/20230802_112209100.jpg,Fungi,Potato,test
Nematode/IMG_20230816_083730 (1).jpg,Nematode,Potato,test
Pest/IMG_0335.JPG,Pest,Potato,test
Virus/20230815_121818.jpg,Virus,Potato,test
Bacteria/IMG_1190.JPG,Bacteria,Potato,test
Pest/1692333632291.jpg,Pest,Potato,test
Virus/IMG_0995.JPG,Virus,Potato,test
Phytopthora/20230712_160344.jpg,Phytopthora,Potato,test
Fungi/20230802_112308063.jpg,Fungi,Potato,test
Pest/IMG_9412.JPG,Pest,Potato,test
Fungi/IMG_9454.JPG,Fungi,Potato,test
Pest/IMG_20230816_140130.jpg,Pest,Potato,test
Pest/IMG_0323.JPG,Pest,Potato,test
Pest/20230802_120254590.jpg,Pest,Potato,test
Bacteria/IMG_1012.JPG,Bacteria,Potato,test
Fungi/IMG_0852.JPG,Fungi,Potato,test
Healthy/IMG_0720.JPG,Healthy,Potato,test
Virus/IMG_20230815_153724.jpg,Virus,Potato,test
Virus/1692336758670.jpg,Virus,Potato,test
Virus/IMG_0991.JPG,Virus,Potato,test
Fungi/IMG_4787.JPG,Fungi,Potato,test
Healthy/20230816_121133.jpg,Healthy,Potato,test
Phytopthora/IMG_0379.JPG,Phytopthora,Potato,test
Bacteria/20230816_140618.jpg,Bacteria,Potato,test
Phytopthora/IMG_0248.JPG,Phytopthora,Potato,test
Bacteria/IMG_0352.JPG,Bacteria,Potato,test
Bacteria/20230816_142611.jpg,Bacteria,Potato,test
Phytopthora/IMG_9425 (1).JPG,Phytopthora,Potato,test
Fungi/IMG_9437.JPG,Fungi,Potato,test
Fungi/IMG_0749.JPG,Fungi,Potato,test
Pest/20230712_122101.jpg,Pest,Potato,test
Fungi/IMG_9423.JPG,Fungi,Potato,test
Fungi/1692338650403.jpg,Fungi,Potato,test
Pest/20230802_120503364.jpg,Pest,Potato,test
Fungi/20230802_111513957.jpg,Fungi,Potato,test
Fungi/20230802_111659166.jpg,Fungi,Potato,test
Fungi/1692335404057.jpg,Fungi,Potato,test
